Units		nm/sec/pN
KT		4.114
T_loading	0.035
F_loading	5.0
dt		1.00e-07
L0		56.00
stiffness	20.0
sigma		2.00
epsilon		4.114
dL		0.47

Time	FL
424.500	1420.34
425.000	1421.75
425.500	1422.69
426.000	1423.63
426.500	1424.57
427.000	1425.98
427.500	1426.45
428.000	1427.86
428.500	1428.80
429.000	1430.21
429.500	1430.68
430.000	1431.62
430.500	1432.56
431.000	1433.97
431.500	1434.44
432.000	1435.85
432.500	1436.32
433.000	1437.26
433.500	1438.20
434.000	1439.14
434.500	1440.08
435.000	1441.02
435.500	1441.96
436.000	1442.90
436.500	1443.37
437.000	1444.31
437.500	1445.25
438.000	1446.19
438.500	1447.13
439.000	1447.60
439.500	1448.54
440.000	1449.48
440.500	1450.42
441.000	1450.89
441.500	1451.83
442.000	1453.24
442.500	1454.65
443.000	1455.12
443.500	1456.06
444.000	1457.00
444.500	1458.41
445.000	1459.35
445.500	1459.82
446.000	1461.23
446.500	1462.17
447.000	1463.11
447.500	1464.05
448.000	1464.99
448.500	1465.93
449.000	1466.40
449.500	1467.81
450.000	1469.22
450.500	1469.69
451.000	1470.63
451.500	1471.10
452.000	1472.04
452.500	1472.98
453.000	1473.92
453.500	1474.86
454.000	1476.27
454.500	1477.21
455.000	1478.15
455.500	1479.09
456.000	1480.03
456.500	1480.97
457.000	1482.38
457.500	1482.85
458.000	1484.26
458.500	1485.67
459.000	1485.67
459.500	1486.61
460.000	1488.02
460.500	1488.49
461.000	1489.90
461.500	1490.84
462.000	1491.78
462.500	1492.72
463.000	1494.13
463.500	1494.60
464.000	1495.54
464.500	1496.01
465.000	1496.95
465.500	1498.36
466.000	1498.83
466.500	1499.30
